job_name,best_overlap,true_overlap,section
P18851_full_1-423_P18852_GD_28-110_A_219,0.022,3.0,AFminD (100)
P18851_full_1-423_P18852_GD_28-110_A_359,0.022,3.0,AFminD (100)
P18851_full_1-423_P18852_GD_28-110_A_359,0.022,3.0,AFminD (100)
P18851_full_1-423_P18852_GD_28-110_A_359,0.022,3.0,AFminD (30)
P18851_full_1-423_P18852_GD_28-110_A_219,0.022,3.0,AFminD (100)
P18851_full_1-423_P18852_GD_28-110_A_219,0.022,3.0,AFminD (100)
P18851_full_1-423_P18852_GD_28-110_A_219,0.022,3.0,AFminD (100)
P18851_full_1-423_P18852_GD_28-110_A_359,0.022,3.0,AFminD (100)
P18851_full_1-423_P18852_GD_28-110_A_359,0.022,3.0,AFminD (100)
P18851_full_1-423_P18852_GD_28-110_A_359,0.022,3.0,AFminD (50)
P18851_full_1-423_P18852_GD_28-110_A_260,0.022,3.0,AFminD (30)
P18851_full_1-423_P18852_GD_28-110_A_260,0.022,3.0,AFminD (30)
P18851_full_1-423_P18852_GD_28-110_A_219,0.022,3.0,AFminD (50)
P18851_full_1-423_P18852_GD_28-110_A_219,0.022,3.0,AFminD (50)
P18851_full_1-423_P18852_GD_28-110_A_219,0.022,3.0,AFminD (50)
P18851_full_1-423_P18852_GD_28-110_A_121,0.022,3.0,AFminD (50)
P18851_full_1-423_P18852_GD_28-110_A_121,0.022,3.0,AFminD (50)
P18851_full_1-423_P18852_GD_28-110_A_121,0.022,3.0,AFminD (30)
P18851_full_1-423_P18852_GD_28-110_A_121,0.022,3.0,AFminD (30)
P18851_full_1-423_P18852_GD_28-110_A_121,0.022,3.0,AFminD (30)
P18851_full_1-423_P18852_GD_28-110_A_219,0.022,3.0,AFminD (50)
P18851_full_1-423_P18852_GD_28-110_A_359,0.022,3.0,AFminD (30)
P18851_full_1-423_P18852_GD_28-110_A_359,0.022,3.0,AFminD (50)
P18851_full_1-423_P18852_GD_28-110_A_359,0.022,3.0,AFminD (50)
P18851_full_1-423_P18852_GD_28-110_A_219,0.022,3.0,AFminD (50)
P18851_full_1-423_P18852_GD_28-110_A_121,0.022,3.0,AFminD (50)
P18851_full_1-423_P18852_GD_28-110_A_121,0.022,3.0,AFminD (50)
P18851_full_1-423_P18852_GD_28-110_A_359,0.022,3.0,AFminD (30)
P18851_full_1-423_P18852_GD_28-110_A_359,0.022,3.0,AFminD (30)
P18851_full_1-423_P18852_GD_28-110_A_34,0.022,3.0,AFminD (30)
P18851_full_1-423_P18852_GD_28-110_A_34,0.022,3.0,AFminD (30)
P18851_full_1-423_P18852_GD_28-110_A_34,0.022,3.0,AFminD (30)
P18851_full_1-423_P18852_GD_28-110_A_34,0.022,3.0,AFminD (30)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_297,0.021,2.0,AFminD (30)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_297,0.021,2.0,AFminD (30)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_297,0.021,2.0,AFminD (30)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_95,0.021,2.0,AFminD (50)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_95,0.021,2.0,AFminD (50)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_95,0.021,2.0,AFminD (50)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_215,0.021,2.0,AFminD (30)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_297,0.021,2.0,AFminD (50)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_297,0.021,2.0,AFminD (50)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_95,0.021,2.0,AFminD (50)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_95,0.021,2.0,AFminD (50)
P39968_full_1-578_P25591_VRP1_6-422_A_478,0.021,3.0,AFminD (30)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_95,0.021,2.0,AFminD (30)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_95,0.021,2.0,AFminD (30)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_95,0.021,2.0,AFminD (30)
P39968_full_1-578_P25591_VRP1_6-422_A_478,0.021,3.0,AFminD (30)
P39968_full_1-578_P25591_VRP1_6-422_A_478,0.021,3.0,AFminD (30)
P02730_full_1-911_P02724_GA_34-146_A_259,0.021,2.0,AFminD (30)
P02730_full_1-911_P02724_GA_34-146_A_259,0.021,2.0,AFminD (30)
P02730_full_1-911_P02724_GA_34-146_A_377,0.021,2.0,AFminD (30)
P02730_full_1-911_P02724_GA_34-146_A_377,0.021,2.0,AFminD (30)
P02730_full_1-911_P02724_GA_34-146_A_259,0.021,2.0,AFminD (30)
P02730_full_1-911_P02724_GA_34-146_A_259,0.021,2.0,AFminD (30)
P39968_full_1-578_P25591_VRP1_6-422_A_118,0.021,2.0,AFminD (50)
P39968_full_1-578_P25591_VRP1_6-422_A_118,0.021,2.0,AFminD (50)
P39968_full_1-578_P25591_VRP1_6-422_A_118,0.021,2.0,AFminD (50)
P39968_full_1-578_P25591_VRP1_6-422_A_118,0.021,2.0,AFminD (50)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_322,0.021,2.0,AFminD (30)
P39968_full_1-578_P25591_VRP1_6-422_A_106,0.021,2.0,AFminD (30)
P39968_full_1-578_P25591_VRP1_6-422_A_106,0.021,2.0,AFminD (30)
P39968_full_1-578_P25591_VRP1_6-422_A_106,0.021,2.0,AFminD (30)
P39968_full_1-578_P25591_VRP1_6-422_A_106,0.021,2.0,AFminD (30)
P39968_full_1-578_P25591_VRP1_6-422_A_106,0.021,2.0,AFminD (30)
P39968_full_1-578_P25591_VRP1_6-422_A_397,0.021,2.0,AFminD (30)
P39968_full_1-578_P25591_VRP1_6-422_A_397,0.021,2.0,AFminD (30)
P39968_full_1-578_P25591_VRP1_6-422_A_438,0.021,2.0,AFminD (30)
P39968_full_1-578_P25591_VRP1_6-422_A_438,0.021,2.0,AFminD (30)
P39968_full_1-578_P25591_VRP1_6-422_A_438,0.021,2.0,AFminD (30)
P02730_full_1-911_P02724_GA_34-146_A_749,0.021,2.0,AFminD (30)
P39968_full_1-578_P25591_VRP1_6-422_A_352,0.021,2.0,AFminD (30)
P39968_full_1-578_P25591_VRP1_6-422_A_352,0.021,2.0,AFminD (30)
P39968_full_1-578_P25591_VRP1_6-422_A_352,0.021,2.0,AFminD (30)
P39968_full_1-578_P25591_VRP1_6-422_A_397,0.021,2.0,AFminD (30)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_478,0.021,2.0,AFminD (50)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_478,0.021,2.0,AFminD (50)
P39968_full_1-578_P25591_VRP1_6-422_A_438,0.021,2.0,AFminD (30)
P39968_full_1-578_P25591_VRP1_6-422_A_438,0.021,2.0,AFminD (30)
P39968_full_1-578_P25591_VRP1_6-422_A_478,0.021,3.0,AFminD (30)
P39968_full_1-578_P25591_VRP1_6-422_A_478,0.021,3.0,AFminD (30)
P02730_full_1-911_P02724_GA_34-146_A_717,0.021,2.0,AFminD (30)
P02730_full_1-911_P02724_GA_34-146_A_377,0.021,2.0,AFminD (30)
P02730_full_1-911_P02724_GA_34-146_A_219,0.021,2.0,AFminD (30)
P02730_full_1-911_P02724_GA_34-146_A_377,0.021,2.0,AFminD (30)
P02730_full_1-911_P02724_GA_34-146_A_219,0.021,2.0,AFminD (30)
P02730_full_1-911_P02724_GA_34-146_A_219,0.021,2.0,AFminD (30)
P02730_full_1-911_P02724_GA_34-146_A_219,0.021,2.0,AFminD (30)
P02730_full_1-911_P02724_GA_34-146_A_219,0.021,2.0,AFminD (30)
P02730_full_1-911_P02724_GA_34-146_A_259,0.021,2.0,AFminD (30)
P39968_full_1-578_P25591_VRP1_6-422_A_397,0.021,2.0,AFminD (30)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_297,0.021,2.0,AFminD (30)
P39968_full_1-578_P25591_VRP1_6-422_A_397,0.021,2.0,AFminD (30)
P39968_full_1-578_P25591_VRP1_6-422_A_118,0.021,2.0,AFminD (50)
P02730_full_1-911_P02724_GA_34-146_A_377,0.021,2.0,AFminD (30)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_322,0.021,2.0,AFminD (30)
P02730_full_1-911_P02724_GA_34-146_A_682,0.021,2.0,AFminD (30)
P02730_full_1-911_P02724_GA_34-146_A_682,0.021,2.0,AFminD (30)
P02730_full_1-911_P02724_GA_34-146_A_682,0.021,2.0,AFminD (30)
P02730_full_1-911_P02724_GA_34-146_A_749,0.021,2.0,AFminD (30)
P02730_full_1-911_P02724_GA_34-146_A_749,0.021,2.0,AFminD (30)
P02730_full_1-911_P02724_GA_34-146_A_82,0.021,2.0,AFminD (30)
P02730_full_1-911_P02724_GA_34-146_A_82,0.021,2.0,AFminD (30)
P02730_full_1-911_P02724_GA_34-146_A_682,0.021,2.0,AFminD (30)
P02730_full_1-911_P02724_GA_34-146_A_682,0.021,2.0,AFminD (30)
P02730_full_1-911_P02724_GA_34-146_A_82,0.021,2.0,AFminD (30)
P02730_full_1-911_P02724_GA_34-146_A_82,0.021,2.0,AFminD (30)
P02730_full_1-911_P02724_GA_34-146_A_717,0.021,2.0,AFminD (30)
P02730_full_1-911_P02724_GA_34-146_A_717,0.021,2.0,AFminD (30)
P02730_full_1-911_P02724_GA_34-146_A_717,0.021,2.0,AFminD (30)
P39968_full_1-578_P25591_VRP1_6-422_A_352,0.021,2.0,AFminD (30)
P39968_full_1-578_P25591_VRP1_6-422_A_352,0.021,2.0,AFminD (30)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_322,0.021,2.0,AFminD (30)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_277,0.021,2.0,AFminD (30)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_277,0.021,2.0,AFminD (30)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_277,0.021,2.0,AFminD (30)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_277,0.021,2.0,AFminD (30)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_478,0.021,3.0,AFminD (30)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_478,0.021,3.0,AFminD (30)
P02730_full_1-911_P02724_GA_34-146_A_82,0.021,2.0,AFminD (30)
P02730_full_1-911_P02724_GA_34-146_A_749,0.021,2.0,AFminD (30)
P02730_full_1-911_P02724_GA_34-146_A_749,0.021,2.0,AFminD (30)
P02730_full_1-911_P02724_GA_34-146_A_717,0.021,2.0,AFminD (30)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_251,0.021,2.0,AFminD (100)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_251,0.021,2.0,AFminD (100)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_251,0.021,2.0,AFminD (100)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_251,0.021,2.0,AFminD (100)
P02730_full_1-911_P02724_GA_34-146_A_717,0.021,2.0,AFminD (50)
P02730_full_1-911_P02724_GA_34-146_A_717,0.021,2.0,AFminD (50)
P02730_full_1-911_P02724_GA_34-146_A_717,0.021,2.0,AFminD (50)
P02730_full_1-911_P02724_GA_34-146_A_717,0.021,2.0,AFminD (50)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_239,0.021,2.0,AFminD (30)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_239,0.021,2.0,AFminD (30)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_239,0.021,2.0,AFminD (30)
P02730_full_1-911_P02724_GA_34-146_A_717,0.021,2.0,AFminD (50)
P02730_full_1-911_P02724_GA_34-146_A_82,0.021,2.0,AFminD (50)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_277,0.021,2.0,AFminD (30)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_239,0.021,2.0,AFminD (30)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_239,0.021,2.0,AFminD (30)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_215,0.021,2.0,AFminD (50)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_215,0.021,2.0,AFminD (50)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_215,0.021,2.0,AFminD (50)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_297,0.021,2.0,AFminD (50)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_259,0.021,2.0,AFminD (30)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_259,0.021,2.0,AFminD (30)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_215,0.021,2.0,AFminD (50)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_215,0.021,2.0,AFminD (50)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_297,0.021,2.0,AFminD (50)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_297,0.021,2.0,AFminD (50)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_297,0.021,2.0,AFminD (30)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_322,0.021,2.0,AFminD (30)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_478,0.021,3.0,AFminD (30)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_478,0.021,3.0,AFminD (30)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_478,0.021,3.0,AFminD (30)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_322,0.021,2.0,AFminD (30)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_478,0.021,2.0,AFminD (50)
P02730_full_1-911_P02724_GA_34-146_A_219,0.021,2.0,AFminD (50)
P02730_full_1-911_P02724_GA_34-146_A_219,0.021,2.0,AFminD (50)
P02730_full_1-911_P02724_GA_34-146_A_219,0.021,2.0,AFminD (50)
P02730_full_1-911_P02724_GA_34-146_A_219,0.021,2.0,AFminD (50)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_251,0.021,2.0,AFminD (100)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_259,0.021,2.0,AFminD (30)
P02730_full_1-911_P02724_GA_34-146_A_82,0.021,2.0,AFminD (50)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_259,0.021,2.0,AFminD (30)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_259,0.021,2.0,AFminD (30)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_215,0.021,2.0,AFminD (30)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_215,0.021,2.0,AFminD (30)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_215,0.021,2.0,AFminD (30)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_215,0.021,2.0,AFminD (30)
P02730_full_1-911_P02724_GA_34-146_A_82,0.021,2.0,AFminD (50)
P02730_full_1-911_P02724_GA_34-146_A_219,0.021,2.0,AFminD (50)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_478,0.021,2.0,AFminD (50)
P02730_full_1-911_P02724_GA_34-146_A_82,0.021,2.0,AFminD (50)
P02730_full_1-911_P02724_GA_34-146_A_82,0.021,2.0,AFminD (50)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_227,0.021,2.0,AFminD (50)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_227,0.021,2.0,AFminD (50)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_227,0.021,2.0,AFminD (50)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_344,0.021,2.0,AFminD (50)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_227,0.021,2.0,AFminD (50)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_344,0.021,2.0,AFminD (50)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_344,0.021,2.0,AFminD (50)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_478,0.021,2.0,AFminD (50)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_227,0.021,2.0,AFminD (50)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_344,0.021,2.0,AFminD (50)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_344,0.021,2.0,AFminD (50)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_95,0.021,2.0,AFminD (30)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_95,0.021,2.0,AFminD (30)
P61157_full_1-418_Q7Z6K5_A3IPA_1-224_A_234,0.02,3.0,AFminD (50)
P52292_full_1-529_P61978_RND_1-43_A_97,0.02,2.0,AFminD (50)
Q51561_full_1-1357_Q9HTR9_SRBD_59-92_A_1349,0.02,4.0,AFminD (100)
P52292_full_1-529_P61978_RND_1-43_A_97,0.02,2.0,AFminD (50)
P52292_full_1-529_P61978_RND_1-43_A_441,0.02,2.0,AFminD (50)
P61157_full_1-418_Q7Z6K5_A3IPA_1-224_A_234,0.02,3.0,AFminD (30)
P52292_full_1-529_P61978_RND_1-43_A_441,0.02,2.0,AFminD (50)
P52292_full_1-529_P61978_RND_1-43_A_441,0.02,2.0,AFminD (50)
P52292_full_1-529_P61978_RND_1-43_A_97,0.02,2.0,AFminD (50)
P52292_full_1-529_P61978_RND_1-43_A_97,0.02,2.0,AFminD (50)
P52292_full_1-529_P61978_RND_1-43_A_97,0.02,2.0,AFminD (50)
P61157_full_1-418_Q7Z6K5_A3IPA_1-224_A_234,0.02,3.0,AFminD (30)
P61157_full_1-418_Q7Z6K5_A3IPA_1-224_A_234,0.02,3.0,AFminD (30)
Q51561_full_1-1357_Q9HTR9_SRBD_59-92_A_1349,0.02,4.0,AFminD (100)
P20095_full_1-876_Q02521_GPD_93-152_A_416,0.02,9.0,AFminD (50)
P20095_full_1-876_Q02521_GPD_93-152_A_416,0.02,9.0,AFminD (50)
P20095_full_1-876_Q02521_GPD_93-152_A_416,0.02,9.0,AFminD (50)
P20095_full_1-876_Q02521_GPD_93-152_A_416,0.02,9.0,AFminD (50)
P20095_full_1-876_Q02521_GPD_93-152_A_416,0.02,9.0,AFminD (50)
Q51561_full_1-1357_Q9HTR9_SRBD_59-92_A_1349,0.02,4.0,AFminD (100)
P52292_full_1-529_P61978_RND_1-43_A_441,0.02,2.0,AFminD (50)
P52292_full_1-529_P61978_RND_1-43_A_441,0.02,2.0,AFminD (50)
Q51561_full_1-1357_Q9HTR9_SRBD_59-92_A_1349,0.02,4.0,AFminD (100)
P61157_full_1-418_Q7Z6K5_A3IPA_1-224_A_234,0.02,3.0,AFminD (50)
P61157_full_1-418_Q7Z6K5_A3IPA_1-224_A_234,0.02,3.0,AFminD (50)
P61157_full_1-418_Q7Z6K5_A3IPA_1-224_A_234,0.02,3.0,AFminD (30)
P61157_full_1-418_Q7Z6K5_A3IPA_1-224_A_234,0.02,3.0,AFminD (30)
Q51561_full_1-1357_Q9HTR9_SRBD_59-92_A_1349,0.02,4.0,AFminD (50)
P52292_full_1-529_P61978_RND_1-43_A_514,0.02,2.0,AFminD (30)
P61157_full_1-418_Q7Z6K5_A3IPA_1-224_A_110,0.02,3.0,AFminD (30)
P61157_full_1-418_Q7Z6K5_A3IPA_1-224_A_110,0.02,3.0,AFminD (30)
P61157_full_1-418_Q7Z6K5_A3IPA_1-224_A_110,0.02,3.0,AFminD (30)
P61157_full_1-418_Q7Z6K5_A3IPA_1-224_A_110,0.02,3.0,AFminD (30)
P61157_full_1-418_Q7Z6K5_A3IPA_1-224_A_110,0.02,3.0,AFminD (30)
P52292_full_1-529_P61978_RND_1-43_A_37,0.02,2.0,AFminD (100)
Q51561_full_1-1357_Q9HTR9_SRBD_59-92_A_1349,0.02,4.0,AFminD (100)
P52292_full_1-529_P61978_RND_1-43_A_482,0.02,2.0,AFminD (30)
P52292_full_1-529_P61978_RND_1-43_A_104,0.02,2.0,AFminD (30)
P52292_full_1-529_P61978_RND_1-43_A_104,0.02,2.0,AFminD (30)
P52292_full_1-529_P61978_RND_1-43_A_104,0.02,2.0,AFminD (30)
P52292_full_1-529_P61978_RND_1-43_A_104,0.02,2.0,AFminD (30)
P52292_full_1-529_P61978_RND_1-43_A_104,0.02,2.0,AFminD (30)
O43143_full_1-795_O15226_GPD_552-593_A_445,0.02,5.0,AFminD (30)
P52292_full_1-529_P61978_RND_1-43_A_37,0.02,2.0,AFminD (100)
P52292_full_1-529_P61978_RND_1-43_A_272,0.02,2.0,AFminD (30)
Q51561_full_1-1357_Q9HTR9_SRBD_59-92_A_1349,0.02,4.0,AFminD (50)
Q51561_full_1-1357_Q9HTR9_SRBD_59-92_A_1349,0.02,4.0,AFminD (50)
Q51561_full_1-1357_Q9HTR9_SRBD_59-92_A_1349,0.02,4.0,AFminD (50)
Q51561_full_1-1357_Q9HTR9_SRBD_59-92_A_1349,0.02,4.0,AFminD (50)
P61157_full_1-418_Q7Z6K5_A3IPA_1-224_A_234,0.02,3.0,AFminD (50)
P61157_full_1-418_Q7Z6K5_A3IPA_1-224_A_234,0.02,3.0,AFminD (50)
P52292_full_1-529_P61978_RND_1-43_A_514,0.02,2.0,AFminD (30)
P52292_full_1-529_P61978_RND_1-43_A_514,0.02,2.0,AFminD (30)
P52292_full_1-529_P61978_RND_1-43_A_514,0.02,2.0,AFminD (30)
P52292_full_1-529_P61978_RND_1-43_A_514,0.02,2.0,AFminD (30)
P52292_full_1-529_P61978_RND_1-43_A_72,0.02,2.0,AFminD (30)
P52292_full_1-529_P61978_RND_1-43_A_72,0.02,2.0,AFminD (30)
P52292_full_1-529_P61978_RND_1-43_A_72,0.02,2.0,AFminD (30)
P52292_full_1-529_P61978_RND_1-43_A_72,0.02,2.0,AFminD (30)
P52292_full_1-529_P61978_RND_1-43_A_72,0.02,2.0,AFminD (30)
P52292_full_1-529_P61978_RND_1-43_A_482,0.02,2.0,AFminD (30)
P52292_full_1-529_P61978_RND_1-43_A_37,0.02,2.0,AFminD (100)
P52292_full_1-529_P61978_RND_1-43_A_37,0.02,2.0,AFminD (100)
P52292_full_1-529_P61978_RND_1-43_A_37,0.02,2.0,AFminD (100)
P52292_full_1-529_P61978_RND_1-43_A_272,0.02,2.0,AFminD (30)
P52292_full_1-529_P61978_RND_1-43_A_272,0.02,2.0,AFminD (30)
P52292_full_1-529_P61978_RND_1-43_A_272,0.02,2.0,AFminD (30)
P52292_full_1-529_P61978_RND_1-43_A_272,0.02,2.0,AFminD (30)
O43143_full_1-795_O15226_GPD_552-593_A_445,0.02,5.0,AFminD (30)
O43143_full_1-795_O15226_GPD_552-593_A_445,0.02,5.0,AFminD (30)
O43143_full_1-795_O15226_GPD_552-593_A_445,0.02,5.0,AFminD (30)
O43143_full_1-795_O15226_GPD_552-593_A_445,0.02,5.0,AFminD (30)
P52292_full_1-529_P61978_RND_1-43_A_482,0.02,2.0,AFminD (30)
P52292_full_1-529_P61978_RND_1-43_A_482,0.02,2.0,AFminD (30)
P52292_full_1-529_P61978_RND_1-43_A_482,0.02,2.0,AFminD (30)
P18851_full_1-423_P18852_GD_28-110_A_219,0.019,2.0,AFminD (30)
P18851_full_1-423_P18852_GD_28-110_A_419,0.019,3.0,AFminD (30)
P18851_full_1-423_P18852_GD_28-110_A_419,0.019,3.0,AFminD (50)
P18851_full_1-423_P18852_GD_28-110_A_419,0.019,3.0,AFminD (50)
P18851_full_1-423_P18852_GD_28-110_A_419,0.019,3.0,AFminD (50)
P18851_full_1-423_P18852_GD_28-110_A_419,0.019,3.0,AFminD (50)
P18851_full_1-423_P18852_GD_28-110_A_219,0.019,2.0,AFminD (30)
P18851_full_1-423_P18852_GD_28-110_A_219,0.019,2.0,AFminD (30)
P18851_full_1-423_P18852_GD_28-110_A_419,0.019,3.0,AFminD (50)
P18851_full_1-423_P18852_GD_28-110_A_219,0.019,2.0,AFminD (30)
P18851_full_1-423_P18852_GD_28-110_A_219,0.019,2.0,AFminD (30)
P18851_full_1-423_P18852_GD_28-110_A_327,0.019,2.0,AFminD (30)
P18851_full_1-423_P18852_GD_28-110_A_327,0.019,2.0,AFminD (30)
P18851_full_1-423_P18852_GD_28-110_A_327,0.019,2.0,AFminD (30)
P18851_full_1-423_P18852_GD_28-110_A_327,0.019,2.0,AFminD (30)
P18851_full_1-423_P18852_GD_28-110_A_327,0.019,2.0,AFminD (30)
P18851_full_1-423_P18852_GD_28-110_A_419,0.019,3.0,AFminD (30)
P18851_full_1-423_P18852_GD_28-110_A_419,0.019,3.0,AFminD (30)
P18851_full_1-423_P18852_GD_28-110_A_419,0.019,3.0,AFminD (30)
P18851_full_1-423_P18852_GD_28-110_A_419,0.019,3.0,AFminD (30)
P18851_full_1-423_P18852_GD_28-110_A_166,0.019,2.0,AFminD (30)
P18851_full_1-423_P18852_GD_28-110_A_166,0.019,2.0,AFminD (30)
P18851_full_1-423_P18852_GD_28-110_A_166,0.019,2.0,AFminD (30)
P18851_full_1-423_P18852_GD_28-110_A_166,0.019,2.0,AFminD (30)
P18851_full_1-423_P18852_GD_28-110_A_166,0.019,2.0,AFminD (30)
Q51561_full_1-1357_Q9HTR9_SRBD_59-92_A_680,0.018,3.0,AFminD (100)
Q51561_full_1-1357_Q9HTR9_SRBD_59-92_A_680,0.018,3.0,AFminD (100)
Q51561_full_1-1357_Q9HTR9_SRBD_59-92_A_492,0.018,3.0,AFminD (100)
Q51561_full_1-1357_Q9HTR9_SRBD_59-92_A_492,0.018,3.0,AFminD (100)
Q51561_full_1-1357_Q9HTR9_SRBD_59-92_A_492,0.018,3.0,AFminD (100)
Q51561_full_1-1357_Q9HTR9_SRBD_59-92_A_492,0.018,3.0,AFminD (100)
Q51561_full_1-1357_Q9HTR9_SRBD_59-92_A_680,0.018,3.0,AFminD (100)
Q51561_full_1-1357_Q9HTR9_SRBD_59-92_A_1094,0.018,3.0,AFminD (50)
Q51561_full_1-1357_Q9HTR9_SRBD_59-92_A_1094,0.018,3.0,AFminD (50)
Q51561_full_1-1357_Q9HTR9_SRBD_59-92_A_1094,0.018,3.0,AFminD (50)
Q51561_full_1-1357_Q9HTR9_SRBD_59-92_A_492,0.018,3.0,AFminD (100)
Q51561_full_1-1357_Q9HTR9_SRBD_59-92_A_1094,0.018,3.0,AFminD (100)
Q51561_full_1-1357_Q9HTR9_SRBD_59-92_A_1094,0.018,3.0,AFminD (100)
Q51561_full_1-1357_Q9HTR9_SRBD_59-92_A_1094,0.018,3.0,AFminD (100)
Q51561_full_1-1357_Q9HTR9_SRBD_59-92_A_1094,0.018,3.0,AFminD (100)
Q51561_full_1-1357_Q9HTR9_SRBD_59-92_A_1094,0.018,3.0,AFminD (100)
P61157_full_1-418_Q7Z6K5_A3IPA_1-224_A_22,0.018,2.0,AFminD (100)
P61157_full_1-418_Q7Z6K5_A3IPA_1-224_A_22,0.018,2.0,AFminD (100)
P61157_full_1-418_Q7Z6K5_A3IPA_1-224_A_22,0.018,2.0,AFminD (100)
P61157_full_1-418_Q7Z6K5_A3IPA_1-224_A_22,0.018,2.0,AFminD (100)
P61157_full_1-418_Q7Z6K5_A3IPA_1-224_A_22,0.018,2.0,AFminD (100)
Q51561_full_1-1357_Q9HTR9_SRBD_59-92_A_428,0.018,3.0,AFminD (30)
Q51561_full_1-1357_Q9HTR9_SRBD_59-92_A_428,0.018,3.0,AFminD (30)
Q51561_full_1-1357_Q9HTR9_SRBD_59-92_A_428,0.018,3.0,AFminD (30)
Q51561_full_1-1357_Q9HTR9_SRBD_59-92_A_428,0.018,3.0,AFminD (30)
Q51561_full_1-1357_Q9HTR9_SRBD_59-92_A_428,0.018,3.0,AFminD (30)
Q51561_full_1-1357_Q9HTR9_SRBD_59-92_A_1349,0.018,3.0,AFminD (30)
Q51561_full_1-1357_Q9HTR9_SRBD_59-92_A_1349,0.018,3.0,AFminD (30)
Q51561_full_1-1357_Q9HTR9_SRBD_59-92_A_1349,0.018,3.0,AFminD (30)
